,gas,contrast,sample,auc1,auc2,m1,lam1,mu1,Q,chi1,aic1,m1f,lam1f,mu1f,chi1f,aic1f,m2,lam2,mu2,chi2,aic2,m2f,lam2f,mu2f,chi2f,aic2f,cc_auc,cc_ldrw,cc_fpt
0,room,sf6,s1,0.0001603970487525834,0.005925613503860664,0.00046849503830426187,4.786625310562293,2.6940107092149295,2.8,1.1449412657439915e-05,-23480.870154403205,0.00046849503830426187,4.786625310562293,2.6940107092149295,1.1449412657439915e-05,-23480.870154403205,0.0005898708126976793,15.867171922681646,8.613691984895416,4.225730680861583e-06,-24744.74439219967,0.0005898708126976793,15.867171922681646,8.613691984895416,4.225730680861583e-06,-24744.74439219967,3694.3407312942995,125.90759014924518,125.90759014924518
0,hyper,def,s4,0.0009770048713724695,0.000430096540698934,0.00032026440078714025,4.134404617569353,2.926470103801365,2.8,2.741769862117741e-06,-17004.02328152427,0.00032026440078714025,4.134404617569353,2.926470103801365,2.741769862117741e-06,-17004.02328152427,4.34306313108479e-05,17.02931597174856,8.736031660582286,1.5186278557921736e-08,-21519.31828493953,4.34306313108479e-05,17.02931597174856,8.736031660582286,1.5186278557921736e-08,-21519.31828493953,44.02194434248278,13.560867584441121,13.560867584441121
0,hyper,sf6,s2,0.001339842769244354,0.006532337838401535,0.0002823804522429363,7.563533354734773,4.370844763432019,2.8,7.852483630201302e-06,-24835.393121527173,0.0002823804522429363,7.563533354734773,4.370844763432019,7.852483630201302e-06,-24835.393121527173,0.000550110449241803,19.880524443907436,10.314633609938157,3.863315609934416e-06,-25766.000083260733,0.000550110449241803,19.880524443907436,10.314633609938157,3.863315609934416e-06,-25766.000083260733,487.5451051682467,194.81180261321148,194.81180261321148
0,hyper,air,s2,0.0005361203915421014,0.000869111274449567,0.00017384352211569087,3.5247988762386653,3.222295943530092,2.8,1.1439156042307718e-06,-19267.790915374637,0.00017384352211569087,3.5247988762386653,3.222295943530092,1.1439156042307718e-06,-19267.790915374637,8.851421924749303e-05,17.080161947986568,8.805404662258775,1.015433168344782e-07,-21541.792495515692,8.851421924749303e-05,17.080161947986568,8.805404662258775,1.015433168344782e-07,-21541.792495515692,162.11121385434487,50.916029639912516,50.916029639912516
0,mix,sf6,s1,0.0029643063170261582,0.0028201035750642744,0.0022554696720795686,3.359448204868894,2.9954185487116534,6.8,3.2138008359838805e-05,-15862.945312709644,0.0022554696720795686,3.359448204868894,2.9954185487116534,3.2138008359838805e-05,-15862.945312709644,0.0010248709600582107,9.837399029273435,5.73343690066118,4.90778666614461e-06,-17599.341202918113,0.0010248709600582107,9.837399029273435,5.73343690066118,4.90778666614461e-06,-17599.341202918113,95.13536299762197,45.43935893907489,45.43935893907489
0,room,def,s5,0.0019005087689227002,0.0016818639320146174,0.000971950149013967,5.614575950384006,4.427136303345324,6.8,9.443227963191307e-06,-18822.73243010002,0.000971950149013967,5.614575950384006,4.427136303345324,9.443227963191307e-06,-18822.73243010002,0.0005239373263143943,14.425385490263269,7.092432500018774,7.777490915396114e-07,-21364.321293536188,0.0005239373263143943,14.425385490263269,7.092432500018774,7.777490915396114e-07,-21364.321293536188,88.49545761201506,53.905781777586334,53.905781777586334
0,room,air,s3,0.0010410151332476592,0.0014308413072674007,0.00028095802307426254,6.177901507618443,3.706194825082946,2.8,3.875366446895129e-06,-21261.10414020653,0.00028095802307426254,6.177901507618443,3.706194825082946,3.875366446895129e-06,-21261.10414020653,0.00013261485786397742,21.431399247040062,9.627472795900438,2.3835300572354193e-07,-24309.090624575598,0.00013261485786397742,21.431399247040062,9.627472795900438,2.3835300572354193e-07,-24309.090624575598,137.4467345929544,47.20095066618717,47.20095066618717
0,room,def,s2,0.0005538423331089734,0.0009327123693018607,9.064264904146135e-05,7.9461711665065025,3.692244056352254,1.8,8.229621252476907e-07,-23461.093769497213,9.064264904146135e-05,7.9461711665065025,3.692244056352254,8.229621252476907e-07,-23461.093769497213,3.6183984592597085e-05,20.67208353605504,14.766803123709144,1.350302459985666e-07,-25478.164871234334,3.6183984592597085e-05,20.67208353605504,14.766803123709144,1.350302459985666e-07,-25478.164871234334,168.40756178136735,39.919381191127776,39.919381191127776
0,mix,air,s1,0.0004587357366787081,0.0018367170882314656,0.0004912173319056024,1.2443519546723767,2.164899571057432,6.8,9.006737711803302e-07,-19057.192725265082,0.0004912173319056024,1.2443519546723767,2.164899571057432,9.006737711803302e-07,-19057.192725265082,0.0008472647334336614,9.379195180141883,4.545641526943836,1.5929371936761196e-06,-18533.1864934068,0.0008472647334336614,9.379195180141883,4.545641526943836,1.5929371936761196e-06,-18533.1864934068,400.3867458701775,172.48266264279147,172.48266264279147
0,room,def,s1,0.0007656370880077136,0.0004665840528431382,0.00022637554847060315,7.71302361703818,3.2354118676846593,2.8,1.2002754179343648e-06,-22910.03303562117,0.00022637554847060315,7.71302361703818,3.2354118676846593,1.2002754179343648e-06,-22910.03303562117,4.4763332874619977e-05,21.44117883134071,9.049421474130327,2.0169259992651728e-08,-27445.65583000697,4.4763332874619977e-05,21.44117883134071,9.049421474130327,2.0169259992651728e-08,-27445.65583000697,60.94062841930111,19.773925751717343,19.773925751717343
0,mix,air,s5,0.0022859232490301503,0.0013549943233037084,0.0011948915027411022,1.470148399326629,2.9111013062098023,4.3,2.5876479243001357e-05,-14394.245747879555,0.0011948915027411022,1.470148399326629,2.9111013062098023,2.5876479243001357e-05,-14394.245747879555,0.00030776342704075255,12.116161878672557,6.056008928377612,6.676255434718656e-07,-17440.828498004554,0.00030776342704075255,12.116161878672557,6.056008928377612,6.676255434718656e-07,-17440.828498004554,59.275582584786804,25.756600187944915,25.756600187944915
0,hyper,air,s5,-0.0035781472996221572,0.0024548031890313017,0.00012465649264559175,3.904767659273186,1.9598613920879497,1.8,3.340426771024065e-05,-23916.63045628037,0.00012465649264559175,3.904767659273186,1.9598613920879497,3.340426771024065e-05,-23916.63045628037,0.00011828688802228982,21.049526536139805,11.393360479882745,6.454242799798657e-07,-29303.64533625199,0.00011828688802228982,21.049526536139805,11.393360479882745,6.454242799798657e-07,-29303.64533625199,-68.6054257545664,94.89027447498366,94.89027447498366
0,mix,sf6,s1,0.004283248194389494,0.005506160184772346,0.0009489317564763677,3.1824665408488055,2.863695527852329,1.8,4.6416861346998274e-05,-22740.29555348459,0.0009489317564763677,3.1824665408488055,2.863695527852329,4.6416861346998274e-05,-22740.29555348459,0.00023499786509773024,11.609076494845118,13.372893664456262,2.2778887937322055e-06,-26734.393756319492,0.00023499786509773024,11.609076494845118,13.372893664456262,2.2778887937322055e-06,-26734.393756319492,128.55104198689,24.764464198177844,24.764464198177844
0,hyper,air,s3,0.0024999566234604888,0.00036098181253910763,0.0015257377459445554,5.793495815270439,3.7839253268264503,6.8,2.1813134229613796e-05,-10163.207295206472,0.0015257377459445554,5.793495815270439,3.7839253268264503,2.1813134229613796e-05,-10163.207295206472,0.00012505064079881834,17.786147465907447,6.400535604642289,7.410264445715734e-08,-13539.988198555944,0.00012505064079881834,17.786147465907447,6.400535604642289,7.410264445715734e-08,-13539.988198555944,14.439523036180907,8.196077021179144,8.196077021179144
0,room,air,s1,0.0016952290087425092,0.0029646013764794707,0.0005282621467068704,4.511855046731668,3.1380205767567704,2.8,7.1013888157524965e-06,-21036.090304032543,0.0005282621467068704,4.511855046731668,3.1380205767567704,7.1013888157524965e-06,-21036.090304032543,0.0002875082802660245,16.891525216846194,9.317835513766097,1.0552518674947567e-06,-23161.849954604844,0.0002875082802660245,16.891525216846194,9.317835513766097,1.0552518674947567e-06,-23161.849954604844,174.87910843848522,54.42530419003524,54.42530419003524
0,hyper,air,s1,0.0015323810721612236,0.002371810266980018,0.000535633353687448,3.9663933313690602,4.059806585207011,4.3,1.092828024627234e-05,-15112.275480616421,0.000535633353687448,3.9663933313690602,4.059806585207011,1.092828024627234e-05,-15112.275480616421,0.0004799986763825981,16.181424105542717,7.238396094894783,2.1744016295320864e-06,-16457.237641687705,0.0004799986763825981,16.181424105542717,7.238396094894783,2.1744016295320864e-06,-16457.237641687705,154.77940246513808,89.61329108393915,89.61329108393915
0,mix,def,s5,0.00039482627113463214,0.00033585901264554876,8.533443300540178e-05,4.758771772169851,2.859271105057866,1.8,2.8528880753586014e-07,-30255.036616412206,8.533443300540178e-05,4.758771772169851,2.859271105057866,2.8528880753586014e-07,-30255.036616412206,1.2364474971215955e-05,14.101064983593671,15.331171366223654,1.3502700333019242e-08,-34397.768169828676,1.2364474971215955e-05,14.101064983593671,15.331171366223654,1.3502700333019242e-08,-34397.768169828676,85.06501142397993,14.489432384736498,14.489432384736498
0,room,air,s2,0.0018535861968208176,0.003306327797514312,0.000575945204143169,5.167397472422646,3.2140126351978475,2.8,9.501805761826154e-06,-20143.953724726507,0.000575945204143169,5.167397472422646,3.2140126351978475,9.501805761826154e-06,-20143.953724726507,0.0003176915104354805,19.164851889151606,9.278972369176968,1.3616185081906534e-06,-22253.842983601357,0.0003176915104354805,19.164851889151606,9.278972369176968,1.3616185081906534e-06,-22253.842983601357,178.3746449550157,55.160023583859626,55.160023583859626
0,mix,air,s3,0.002108662012099307,0.0010819457877715133,0.0009890875198148574,4.358369448558388,3.122640968343662,4.3,2.428494737731002e-05,-15882.019235887728,0.0009890875198148574,4.358369448558388,3.122640968343662,2.428494737731002e-05,-15882.019235887728,0.00022522384274559215,19.24392429023771,6.410476167290315,2.534286952500222e-07,-20038.48359717624,0.00022522384274559215,19.24392429023771,6.410476167290315,2.534286952500222e-07,-20038.48359717624,51.309587860141114,22.770870952628208,22.770870952628208
0,room,def,s2,0.0031659029605709266,0.002664997165668793,0.0015971590039467465,6.062742008272151,4.402756251540934,6.8,1.1845485798853257e-05,-17745.12566154014,0.0015971590039467465,6.062742008272151,4.402756251540934,1.1845485798853257e-05,-17745.12566154014,0.0008329840381804399,12.891141023891569,6.976938440450749,1.666017715392792e-06,-19655.637056634452,0.0008329840381804399,12.891141023891569,6.976938440450749,1.666017715392792e-06,-19655.637056634452,84.17810649471701,52.15410839634935,52.15410839634935
0,room,sf6,s1,0.0016139919115204825,0.007129166443214497,0.00029567319111922785,5.904773868511596,3.555403284151203,1.8,7.738545319772519e-06,-25173.844342132557,0.00029567319111922785,5.904773868511596,3.555403284151203,7.738545319772519e-06,-25173.844342132557,0.0002910818014498773,17.774184123164677,13.77224533347028,6.304779331094278e-06,-25445.959187409004,0.0002910818014498773,17.774184123164677,13.77224533347028,6.304779331094278e-06,-25445.959187409004,441.7101716760384,98.44714035385807,98.44714035385807
0,mix,air,s5,0.0018336393178461662,0.0009097919978902861,0.001309386969645221,4.121140793499224,3.249569387495316,6.8,2.4296069247665167e-05,-15734.119435727522,0.001309386969645221,4.121140793499224,3.249569387495316,2.4296069247665167e-05,-15734.119435727522,0.00031591278391607247,11.85505441960907,5.735689159868824,6.941395468047464e-07,-18944.64278270588,0.00031591278391607247,11.85505441960907,5.735689159868824,6.941395468047464e-07,-18944.64278270588,49.61673700141575,24.126770102322705,24.126770102322705
0,mix,air,s1,0.0013195550434402098,0.0025280918684671785,0.0007666101977685802,6.0921730698342555,2.618611680520353,1.8,3.835359546658745e-05,-23378.804748325794,0.0007666101977685802,6.0921730698342555,2.618611680520353,3.835359546658745e-05,-23378.804748325794,0.0001103573532221791,20.576341124485396,12.624056419691733,7.673752767671534e-07,-28643.85549254676,0.0001103573532221791,20.576341124485396,12.624056419691733,7.673752767671534e-07,-28643.85549254676,191.5866928806694,14.395497678403324,14.395497678403324
0,room,def,s4,0.0018920764505189892,0.0017313565008947045,0.0011523752340698579,4.776447676684839,3.750814639660235,6.8,5.552355278737741e-06,-16569.704876718675,0.0011523752340698579,4.776447676684839,3.750814639660235,5.552355278737741e-06,-16569.704876718675,0.0006109817643771276,13.216718187548896,6.263086593457461,6.890814875296532e-07,-18401.755443818267,0.0006109817643771276,13.216718187548896,6.263086593457461,6.890814875296532e-07,-18401.755443818267,91.50563130891462,53.01934181796981,53.01934181796981
0,mix,def,s1,5.0361907949029655e-05,0.00013765703331240065,7.292477176368273e-05,344.94153918064205,1.459082899922079,6.8,6.725019670308191e-09,-14834.359873225112,7.292477176368273e-05,344.94153918064205,1.459082899922079,6.725019670308191e-09,-14834.359873225112,5.808968661624725e-05,87.41988593532852,3.7462752667967196,2.5783031922017303e-08,-14042.813523838537,5.808968661624725e-05,87.41988593532852,3.7462752667967196,2.5783031922017303e-08,-14042.813523838537,273.335619952526,79.6570016077534,79.6570016077534
0,mix,sf6,s2,0.0018567931814969163,0.0055244727415399,0.0009590681481810304,4.704732861976575,2.7365388408890317,2.8,2.4296169174564964e-05,-24313.511912372298,0.0009590681481810304,4.704732861976575,2.7365388408890317,2.4296169174564964e-05,-24313.511912372298,0.0005249683127983573,11.581286557693712,9.340930815751417,3.1710166462218234e-06,-27088.943077890206,0.0005249683127983573,11.581286557693712,9.340930815751417,3.1710166462218234e-06,-27088.943077890206,297.52762971082,54.7373316269561,54.7373316269561
0,room,sf6,s2,0.0016498999372227714,0.0029902823625584936,0.0006880886375035811,3.720493111388424,3.604453979358654,4.3,1.8438306881810808e-05,-21678.354584236688,0.0006880886375035811,3.720493111388424,3.604453979358654,1.8438306881810808e-05,-21678.354584236688,0.0005587859534756934,14.520437045753704,7.383178036432847,3.3631182329729305e-06,-23728.736561778886,0.0005587859534756934,14.520437045753704,7.383178036432847,3.3631182329729305e-06,-23728.736561778886,181.24022524614122,81.20842621424413,81.20842621424413
0,hyper,air,s2,0.0028939997424414247,0.000443664186730368,0.001836499305751138,5.235941710798084,3.6543882983215488,6.8,3.987651278028279e-05,-9524.813624492523,0.001836499305751138,5.235941710798084,3.6543882983215488,3.987651278028279e-05,-9524.813624492523,0.00016028337093909606,17.056860947011025,6.055374788234093,1.0317079180419778e-07,-12968.050364478935,0.00016028337093909606,17.056860947011025,6.055374788234093,1.0317079180419778e-07,-12968.050364478935,15.330484665354039,8.727657584032645,8.727657584032645
0,room,sf6,s3,-0.0006519622625607278,0.00545162601625228,0.00035352819029710325,4.6991939015315785,2.778848431012302,2.8,1.783203237845293e-05,-23262.634581495957,0.00035352819029710325,4.6991939015315785,2.778848431012302,1.783203237845293e-05,-23262.634581495957,0.0005572258352481985,13.269349827517402,8.56415571898535,3.711513507420196e-06,-25281.084452583564,0.0005572258352481985,13.269349827517402,8.56415571898535,3.711513507420196e-06,-25281.084452583564,-836.187357660825,157.61850130817257,157.61850130817257
0,hyper,sf6,s1,0.0028200598518231144,0.0017138247661180853,0.0015753699865570514,2.467995821112181,2.7004259154710955,4.3,2.8708478532877126e-05,-18353.273741251513,0.0015753699865570514,2.467995821112181,2.7004259154710955,2.8708478532877126e-05,-18353.273741251513,0.00036246054495769897,14.690252623136134,6.356824555827105,6.243435471450625e-07,-22388.246083670863,0.00036246054495769897,14.690252623136134,6.356824555827105,6.243435471450625e-07,-22388.246083670863,60.772638034973994,23.00796308490371,23.00796308490371
0,hyper,def,s2,0.00014498367160158403,7.307154985257456e-05,4.794173679889546e-05,306.16233571768845,1.4051882377060498,2.8,4.363511490101169e-07,-18982.340435913637,4.794173679889546e-05,306.16233571768845,1.4051882377060498,4.363511490101169e-07,-18982.340435913637,8.75958053336845e-06,24.759086568387755,7.263356524674121,2.0810490170298063e-09,-23718.520067673722,8.75958053336845e-06,24.759086568387755,7.263356524674121,2.0810490170298063e-09,-23718.520067673722,50.39984782105367,18.271304125073463,18.271304125073463
0,room,def,s1,0.001049851144042801,0.0011122794139837562,0.0004554187240595198,4.530115872704031,3.4176505441008933,4.3,2.0188820642361668e-06,-21256.651750654986,0.0004554187240595198,4.530115872704031,3.4176505441008933,2.0188820642361668e-06,-21256.651750654986,0.00021538196823045475,16.48645222471348,7.084388068005088,1.7002261348274725e-07,-23877.007203154826,0.00021538196823045475,16.48645222471348,7.084388068005088,1.7002261348274725e-07,-23877.007203154826,105.94639252385385,47.29317369970629,47.29317369970629
0,room,air,s4,0.0014524792915583044,0.0017388173530391087,0.0009065011975251114,2.092614811756405,3.7736775458503358,6.8,1.75610569547422e-05,-17757.306670094345,0.0009065011975251114,2.092614811756405,3.7736775458503358,1.75610569547422e-05,-17757.306670094345,0.0006764807828476549,7.755566673726127,6.06651804773562,6.581708675312995e-06,-18733.78911186468,0.0006764807828476549,7.755566673726127,6.06651804773562,6.581708675312995e-06,-18733.78911186468,119.7137448461385,74.62547040142387,74.62547040142387
0,hyper,def,s3,0.0002408716764895144,7.259488730776444e-05,0.00011816904494899028,2.920696111991563,3.0629052076256658,4.3,2.8317492056064266e-07,-17289.656805080755,0.00011816904494899028,2.920696111991563,3.0629052076256658,2.8317492056064266e-07,-17289.656805080755,1.6011075404387398e-05,17.266124954145607,6.347874437794845,8.91376083720634e-10,-21869.69445635762,1.6011075404387398e-05,17.266124954145607,6.347874437794845,8.91376083720634e-10,-21869.69445635762,30.13840745652162,13.549297458821687,13.549297458821687
0,hyper,air,s5,0.0005669730985130238,0.0012551085437077995,0.00016021289949996742,4.9727326972698895,3.3615871844744616,2.8,1.1066072170247587e-06,-17341.61437257957,0.00016021289949996742,4.9727326972698895,3.3615871844744616,1.1066072170247587e-06,-17341.61437257957,0.00012350707186059573,22.1317496893411,9.098903899231294,7.668063929904843e-07,-17652.67748146431,0.00012350707186059573,22.1317496893411,9.098903899231294,7.668063929904843e-07,-17652.67748146431,221.37003448656017,77.08934314656783,77.08934314656783
0,room,sf6,s5,0.0005990738708029108,0.005399643260990469,0.0006465029705344794,5.337224007811372,2.6906313438913587,2.8,1.8501928078059117e-05,-23234.26610137226,0.0006465029705344794,5.337224007811372,2.6906313438913587,1.8501928078059117e-05,-23234.26610137226,0.0005695229783722056,13.939294683397197,8.13267944942134,4.154512624663357e-06,-25156.632035090086,0.0005695229783722056,13.939294683397197,8.13267944942134,4.154512624663357e-06,-25156.632035090086,901.3317929813194,88.0928633477689,88.0928633477689
0,room,sf6,s2,0.002210354453592335,0.007704521146696763,0.00047964351340046285,4.485959945371977,3.2119441247171245,1.8,1.2817887907176079e-05,-24289.72701282095,0.00047964351340046285,4.485959945371977,3.2119441247171245,1.2817887907176079e-05,-24289.72701282095,0.00032422204391280296,15.954928995887613,13.447932877257028,5.995493847353725e-06,-25290.427767173253,0.00032422204391280296,15.954928995887613,13.447932877257028,5.995493847353725e-06,-25290.427767173253,348.5649613425187,67.59646171678845,67.59646171678845
0,room,sf6,s1,0.0019430395262768547,0.0032356514222701936,0.000979740300540044,4.129702901992227,3.0801314216062705,4.3,1.3831341984006853e-05,-21581.500238372457,0.000979740300540044,4.129702901992227,3.0801314216062705,1.3831341984006853e-05,-21581.500238372457,0.0006103342722778571,15.709214036596762,7.049095926070949,2.6952938804986475e-06,-23514.578415939694,0.0006103342722778571,15.709214036596762,7.049095926070949,2.6952938804986475e-06,-23514.578415939694,166.5252496674718,62.295515652610575,62.295515652610575
0,mix,sf6,s2,-0.0013079928316226484,0.006327596924879701,0.0007902148484941751,5.663225456972741,2.9743184165883156,1.8,0.00010452874992183063,-22446.40176136038,0.0007902148484941751,5.663225456972741,2.9743184165883156,0.00010452874992183063,-22446.40176136038,0.0002009689312754137,9.807148788620879e-07,8.581031873991762,0.00014476270810707734,-22000.283518860517,0.0002009689312754137,9.807148788620879e-07,8.581031873991762,0.00014476270810707734,-22000.283518860517,-483.76388401379194,25.432188683669754,25.432188683669754
0,hyper,air,s1,0.0008508459153619614,0.0024259599887655635,0.0001381912134916785,2.1744702257928865,3.972043049967736,1.8,3.390203666440019e-06,-23946.698228725065,0.0001381912134916785,2.1744702257928865,3.972043049967736,3.390203666440019e-06,-23946.698228725065,0.00010765672580181906,16.800060487320003,12.887295281177739,5.378977035850556e-07,-26185.326111301092,0.00010765672580181906,16.800060487320003,12.887295281177739,5.378977035850556e-07,-26185.326111301092,285.1233043451266,77.90417572988592,77.90417572988592
0,room,def,s3,0.0016733398778040038,0.0015899550960871316,0.0007484079234896246,16.34372734107779,5.097206339290169,6.8,4.950331859491372e-06,-18333.753166618804,0.0007484079234896246,16.34372734107779,5.097206339290169,4.950331859491372e-06,-18333.753166618804,0.0004523882185305528,27.03920214072023,7.742154913916906,5.430083313012797e-07,-20457.645075267028,0.0004523882185305528,27.03920214072023,7.742154913916906,5.430083313012797e-07,-20457.645075267028,95.01686520336193,60.446743591541406,60.446743591541406
0,hyper,sf6,s1,0.011216256882450173,0.003378399260906684,0.005239015628018873,4.0877058679575615,4.32064160662973,6.8,0.00031221603607978167,-20898.422394660458,0.005239015628018873,4.0877058679575615,4.32064160662973,0.00031221603607978167,-20898.422394660458,0.0009795664268910098,14.721283817278477,6.296870830540053,2.8339183939719595e-06,-27326.10427523794,0.0009795664268910098,14.721283817278477,6.296870830540053,2.8339183939719595e-06,-27326.10427523794,30.12055890225544,18.69752824656932,18.69752824656932
0,hyper,air,s2,0.0010183304150325372,0.0016123300362356537,0.00042726148875904535,6.285182972141461,3.514788823668808,4.3,2.611319112619699e-06,-24746.388809173197,0.00042726148875904535,6.285182972141461,3.514788823668808,2.611319112619699e-06,-24746.388809173197,0.00031241920827396186,21.829135908906178,6.9992696573726265,5.951524445000428e-07,-26578.61358125005,0.00031241920827396186,21.829135908906178,6.9992696573726265,5.951524445000428e-07,-26578.61358125005,158.3307355289135,73.12131247339052,73.12131247339052
0,mix,def,s2,0.00013192533832180842,0.00011941695462495725,3.026886478196822e-05,14.073778289938412,2.6762966264777974,1.8,8.102517975123154e-08,-28487.102765288993,3.026886478196822e-05,14.073778289938412,2.6762966264777974,8.102517975123154e-08,-28487.102765288993,4.659729292866288e-06,17.89779192213726,14.475103311308853,2.1245396810029275e-09,-32914.807813379826,4.659729292866288e-06,17.89779192213726,14.475103311308853,2.1245396810029275e-09,-32914.807813379826,90.51858888067493,15.394463341889796,15.394463341889796
0,hyper,sf6,s5,0.0018753601397381535,0.0017317627025447376,0.0015113142532645618,2.9609264017973964,2.817842738269751,6.8,1.2944688288302147e-05,-16207.385593560204,0.0015113142532645618,2.9609264017973964,2.817842738269751,1.2944688288302147e-05,-16207.385593560204,0.0006534742858377296,11.385090492204114,5.45893846668388,1.7811856064005982e-06,-17988.484468584622,0.0006534742858377296,11.385090492204114,5.45893846668388,1.7811856064005982e-06,-17988.484468584622,92.34294074238638,43.23880916402211,43.23880916402211
0,mix,def,s5,0.00013918122807572735,0.0008117051259996787,9.943856455141287e-05,4.503057358175582,3.1715510274534235,6.8,4.6815455257919615e-08,-25118.619786650426,9.943856455141287e-05,4.503057358175582,3.1715510274534235,4.6815455257919615e-08,-25118.619786650426,0.00031277576922228434,13.611106691845398,5.619500348452463,1.675621762684076e-07,-23774.62107248959,0.00031277576922228434,13.611106691845398,5.619500348452463,1.675621762684076e-07,-23774.62107248959,583.2001464723652,314.5417179273233,314.5417179273233
0,mix,air,s4,0.002014508809038209,0.0008212163758081947,0.00032436356693898993,120.8115077254089,14.246968290145697,6.8,1.871793876433991e-05,-24688.135674728008,0.00032436356693898993,120.8115077254089,14.246968290145697,1.871793876433991e-05,-24688.135674728008,9.33931903126517e-05,136.66636523321463,16.870521906727106,3.765038323369557e-07,-30016.341708861375,9.33931903126517e-05,136.66636523321463,16.870521906727106,3.765038323369557e-07,-30016.341708861375,40.765092320458486,28.792749812810563,28.792749812810563
